Objekt-ID;Art;Geo Point;Bohr-ID;Kanton;Gemeinde bzw. Sektion;Klassifikation;Laufnummer;Laufnummer-Erweiterung;Vollständige Laufnummer;Schrägbohrung (0/1);Bohrjahr;Strasse;Hausummer;Bohransatz-Kote;Oberkante Fels-Kote;Oberkante Fels-Stratigraphie;Sohle-Kote;Kassierdatum einer Bohrung;Im hydrografischen Jahrbuch;ID: Zustand einer Messstelle;Text: Zustand der Bohrung;chemische Untersuchung (ja/nein);Chemische Analyse;Intervall der chemischen Analyse;Terrain-Kote;Geplant (0/1);Rohrdurchmesser;Z-Koordinate vom Top;Z-Koordinate von der Basis;Grundwasserdaten;Flurabstand;Grundwasserspiegel;Datum des Grundwasserstandes;Format des Datums;Datum des Grundwasserstandes;Geo Shape;X-Koordinate;Y-Koordinate;Bohrprofil-Dokument;Situationsplan-Dokument;Bild zur Bohrung
1869;Sondierbohrung;47.57434349715742,7.581290911693057;10134;BS;1;U;3881;;3881;0;2007;;;256;237.2;Meletta-Schichten;236.3;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.581290911693057, 47.57434349715742], ""type"": ""Point""}";2610735;1269303;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3881.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3881.pdf;
1881;Sondierbohrung;47.57433272066241,7.58149834671901;10575;BS;1;U;3885;;3885;0;2007;;;256;235.1;Meletta-Schichten;234;;0;;-;0;;;256.0;0;;;;0;;;;;;"{""coordinates"": [7.58149834671901, 47.57433272066241], ""type"": ""Point""}";2610750;1269302;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3885.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3885.pdf;
1890;Sondierbohrung;47.57468629956433,7.580952652939662;11034;BS;1;U;3888;;3888;0;2007;;;255.93;238.63;Meletta-Schichten;237.33;;0;;-;0;;;255.93;0;;255.75;236.75;0;;;;;;"{""coordinates"": [7.580952652939662, 47.57468629956433], ""type"": ""Point""}";2610709;1269341;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3888.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3888.pdf;
1902;Sondierbohrung;47.57392245167465,7.583013810039645;10862;BS;1;U;4020;;4020;0;2009;;;256;;;244.3;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.583013810039645, 47.57392245167465], ""type"": ""Point""}";2610864;1269257;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4020.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4020.pdf;
1908;Sondierbohrung;47.57505812534468,7.580930252196874;12627;BS;1;U;4562;;4562;0;2012;Novartis, WSJ-68 und Vorplatz;;256;;;241.8;;0;;-;0;;;0.0;0;;;;1;;244.7;2012-09-18T00:00:00;dd.mm.yyyy;18.09.2012;"{""coordinates"": [7.580930252196874, 47.57505812534468], ""type"": ""Point""}";2610707;1269383;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4562.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4562.pdf;
1917;Sondierbohrung;47.57486899921192,7.581142397568117;12630;BS;1;U;4565;;4565;0;2012;Novartis, WSJ-68 und Vorplatz;;256;;;243.8;;0;;-;0;;;0.0;0;;;;1;;244.7;2012-09-19T00:00:00;dd.mm.yyyy;19.09.2012;"{""coordinates"": [7.581142397568117, 47.57486899921192], ""type"": ""Point""}";2610723;1269362;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4565.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4565.pdf;
1920;Sondierbohrung;47.5747971636892,7.581049171989339;12631;BS;1;U;4566;;4566;0;2012;Novartis, WSJ-68 und Vorplatz;;256;239.1;Meletta-Schichten;238;;0;;-;0;;;0.0;0;;;;1;;244.5;2012-08-29T00:00:00;dd.mm.yyyy hh:nn;29.08.2012 00:00;"{""coordinates"": [7.581049171989339, 47.5747971636892], ""type"": ""Point""}";2610716;1269354;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4566.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4566.pdf;
1923;Sondierbohrung;47.57477894906671,7.581235191182681;12632;BS;1;U;4567;;4567;0;2012;Novartis, WSJ-68 und Vorplatz;;256;238.6;Meletta-Schichten;238;;0;;-;0;;;0.0;0;;;;1;;244.7;2012-09-04T00:00:00;dd.mm.yyyy hh:nn;04.09.2012 00:00;"{""coordinates"": [7.581235191182681, 47.57477894906671], ""type"": ""Point""}";2610730;1269352;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4567.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4567.pdf;
1932;Bohrungen verrohrt (ø < 200mm);47.576066293099245,7.579168574302084;14079;BS;1;U;4776;;4776;0;2014;Hüningerstr.;;256.01;238.41;Meletta-Schichten;234.51;;0;;-;0;;;0.0;0;114;255.81;234.86;1;;245.01;2014-12-03T00:00:00;dd.mm.yyyy;03.12.2014;"{""coordinates"": [7.579168574302084, 47.576066293099245], ""type"": ""Point""}";2610575;1269494;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4776.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4776.pdf;
1947;Sondierbohrung;47.57467589897076,7.581000072413302;14121;BS;1;U;5235;;5235;0;2015;Fabrikstrasse;;251.87;238.22;Meletta-Schichten;237.62;;0;;-;0;;;0.0;0;;;;1;;244.47;2015-01-07T00:00:00;dd.mm.yyyy;07.01.2015;"{""coordinates"": [7.581000072413302, 47.57467589897076], ""type"": ""Point""}";2610713;1269340;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5235.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5235.pdf;
1953;Bohrungen verrohrt (ø < 200mm);47.57479973332576,7.5818152466966895;14123;BS;1;U;5237;;5237;0;2015;Fabrikstrasse;;255.65;234.85;Meletta-Schichten;233.65;;0;;-;0;;;0.0;0;114;256.61;233.65;1;;247.82;2015-01-14T00:00:00;dd.mm.yyyy;14.01.2015;"{""coordinates"": [7.581815246696689, 47.57479973332576], ""type"": ""Point""}";2610774;1269354;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5237.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5237.pdf;
1968;Sondierbohrung;47.57513439530207,7.581074658871593;14260;BS;1;U;5293;;5293;0;2015;Fabrikstrasse;2;253.58;238.73;Meletta-Schichten;;;0;;-;0;;;0.0;0;;;;1;;245.28;2015-05-21T00:00:00;dd.mm.yyyy;21.05.2015;"{""coordinates"": [7.581074658871593, 47.57513439530207], ""type"": ""Point""}";2610718;1269391;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5293.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5293.pdf;
1974;Bohrungen verrohrt (kassiert);47.57498082896943,7.580889908641661;14262;BS;1;U;5295;;5295;0;2015;Fabrikstrasse;2;252.58;239.13;Meletta-Schichten;237.58;;0;203;kassiert;0;;;0.0;0;152;253.34;237.58;1;;245.38;2015-05-27T00:00:00;dd.mm.yyyy;27.05.2015;"{""coordinates"": [7.580889908641661, 47.57498082896943], ""type"": ""Point""}";2610704;1269374;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5295.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5295.pdf;
1977;Bohrungen verrohrt (ø < 200mm);47.56957373745812,7.576850593897694;15428;BS;1;U;5744;;5744;0;2017;Murbacherstr.;34;257.94;238.24;Meletta-Schichten;236.54;;0;;-;0;;;0.0;0;152;257.76;237.44;1;;245.93;2017-09-05T00:00:00;dd.mm.yyyy;05.09.2017;"{""coordinates"": [7.576850593897694, 47.56957373745812], ""type"": ""Point""}";2610402;1268772;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5744.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5744.pdf;
1980;Bohrungen verrohrt (ø >= 200mm);47.56961470786681,7.5771882470773875;15429;BS;1;U;5745;;5745;0;2017;Murbacherstr.;34;257.16;237.96;Meletta-Schichten;235.96;;0;;-;0;;;0.0;0;203;257.16;236.66;1;;245.86;2017-08-30T00:00:00;dd.mm.yyyy;30.08.2017;"{""coordinates"": [7.577188247077387, 47.56961470786681], ""type"": ""Point""}";2610427;1268777;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5745.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5745.pdf;
1983;Sondierbohrung;47.573310189492574,7.571958973599005;15470;BS;1;U;5785;;5785;0;2017;Lysbüchelstrasse;400;260.12;;;244.82;;0;;-;0;;;0.0;0;;;;1;;245.82;2017-08-23T00:00:00;dd.mm.yyyy;23.08.2017;"{""coordinates"": [7.571958973599005, 47.573310189492574], ""type"": ""Point""}";2610033;1269187;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5785.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5785.pdf;
1998;geplante Bohrung;47.573844735446194,7.576175863304827;17854;BS;1;U;6627;;6627;0;;Hüningerstr.;85;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.576175863304827, 47.573844735446194], ""type"": ""Point""}";2610350;1269247;;;
2001;geplante Bohrung;47.57371866760682,7.576308441620101;17855;BS;1;U;6628;;6628;0;;Hüningerstr.;85;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.576308441620101, 47.57371866760682], ""type"": ""Point""}";2610360;1269233;;;
2004;geplante Bohrung;47.57352115199829,7.576015547401855;17856;BS;1;U;6629;;6629;0;;Hüningerstr.;85;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.576015547401855, 47.57352115199829], ""type"": ""Point""}";2610338;1269211;;;
2007;Bohrungen verrohrt (ø < 200mm);47.57349931337614,7.575849097538384;10689;BS;1;U;809;;809;0;2008;Elsässerstr.;164;259.36;;;238.36;;0;;-;0;;;0.0;0;76;260;239;1;;246.53;2008-11-17T00:00:00;dd.mm.yyyy;17.11.2008;"{""coordinates"": [7.575849097538384, 47.57349931337614], ""type"": ""Point""}";2610325;1269209;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0809.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0809.pdf;
2013;Bohrungen verrohrt (kassiert);47.57371543426495,7.575617072592729;10691;BS;1;U;811;;811;0;2008;Elsässerstr.;164;259.35;;;240.35;;0;203;kassiert;0;;;0.0;0;114;260;241;1;;246.62;2008-11-17T00:00:00;dd.mm.yyyy;17.11.2008;"{""coordinates"": [7.575617072592729, 47.57371543426495], ""type"": ""Point""}";2610308;1269233;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0811.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0811.pdf;
2016;Bohrungen verrohrt (kassiert);47.573738253527836,7.575331389823717;10692;BS;1;U;812;;812;0;2008;Elsässerstr.;164;259.53;;;240.53;;0;203;kassiert;0;;;0.0;0;114;260;241;1;;246.33;2008-11-17T00:00:00;dd.mm.yyyy;17.11.2008;"{""coordinates"": [7.575331389823717, 47.573738253527836], ""type"": ""Point""}";2610286;1269235;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0812.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0812.pdf;
2019;Erdwärmebohrungen;47.549178890931046,7.570446705212692;17802;BS;3;H;6583;;6583;0;2020;Neubadstr.;71;278;264;Meletta-Schichten;68;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.570446705212692, 47.549178890931046], ""type"": ""Point""}";2609924;1266504;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6583.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6583.pdf;
2040;geplante Bohrung;47.54548087493275,7.586037400124069;18361;BS;3;H;6858;;6858;0;;Frobenstr.;8/10;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.586037400124069, 47.54548087493275], ""type"": ""Point""}";2611098;1266095;;;
2052;Erdwärmebohrungen;47.55132329052327,7.577180681781282;18365;BS;3;H;6862;;6862;0;2021;Arnold Böcklin-Strasse;31;279;;;39;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.577180681781282, 47.55132329052327], ""type"": ""Point""}";2610430;1266743;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6862.pdf;
2055;Erdwärmebohrungen;47.54991554339217,7.573537127062535;18455;BS;3;H;6928;;6928;0;2021;Kluserstrasse;16;279.5;261.5;Meletta-Schichten;49.5;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.573537127062535, 47.54991554339217], ""type"": ""Point""}";2610156;1266586;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6928.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6928.pdf;
2058;geplante Bohrung;47.54953777612422,7.573562742211687;18493;BS;3;H;6958;;6958;0;;Marschalkenstr.;41;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.573562742211687, 47.54953777612422], ""type"": ""Point""}";2610158;1266544;;;
2061;Erdwärmebohrungen;47.548044216422845,7.574077042988656;18542;BS;3;H;6977;;6977;0;;Benkenstr.;54;;;;;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.574077042988656, 47.548044216422845], ""type"": ""Point""}";2610197;1266378;;;
2067;Erdwärmebohrungen;47.547087406547426,7.5737356208675575;10521;BS;3;H;976;;976;0;2010;Bernerring;20;280;262;Unbekannt;130;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.573735620867557, 47.547087406547426], ""type"": ""Point""}";2610171;1266272;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0976.pdf;
2070;Erdwärmebohrungen;47.547051323848024,7.573828514946996;10522;BS;3;H;977;;977;0;2010;Bernerring;20;280;262;Unbekannt;130;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.573828514946996, 47.547051323848024], ""type"": ""Point""}";2610178;1266268;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0977.pdf;
2073;Erdwärmebohrungen;47.54701524107362,7.573921408900143;10523;BS;3;H;978;;978;0;2010;Bernerring;20;280;262;Unbekannt;130;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.573921408900143, 47.54701524107362], ""type"": ""Point""}";2610185;1266264;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0978.pdf;
2085;Bohrungen verrohrt (kassiert);47.55221338622601,7.5888136571448515;6424;BS;3;J;783;;783;0;1980;Birsig-Parkplatz;14;258.21;254.91;Meletta-Schichten;254.01;;0;203;kassiert;0;;;258.21;0;101;256.08;254.08;1;3.6499999999999773;254.56;1980-04-16T00:00:00;dd.mm.yyyy;16.04.1980;"{""coordinates"": [7.588813657144851, 47.55221338622601], ""type"": ""Point""}";2611305;1266844;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0783.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0783.pdf;
2091;Bohrungen verrohrt (ø < 200mm);47.5522683728766,7.58801671656008;6423;BS;3;J;785;;785;0;1980;Steinenvorstadt;48;259.97;253.67;Meletta-Schichten;251.97;;0;101;messbar;1;1000010;20;259.97;0;101;257.34;252.34;1;4.160000000000025;255.81;1980-04-18T00:00:00;dd.mm.yyyy;18.04.1980;"{""coordinates"": [7.58801671656008, 47.5522683728766], ""type"": ""Point""}";2611245;1266850;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0785.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0785.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/foto_0785_2001_01.jpg
2103;Sondierbohrung;47.56482401067812,7.572589184973511;9350;BS;1;T;1572;;1572;0;2002;Strassburgerallee;14+18;268;247.65;Oligozän;246.85;;0;;-;0;;;268.0;0;;;;0;;;;;;"{""coordinates"": [7.572589184973511, 47.56482401067812], ""type"": ""Point""}";2610082;1268244;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1572.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1572.pdf;
2106;Bohrungen verrohrt (kassiert);47.560545082840065,7.586073391288158;9221;BS;1;T;1753;;1753;0;2000;Petersgasse;34;259.24;250.74;Meletta-Schichten;248.64;;0;203;kassiert;0;;;259.24;0;114;259.01;248.64;1;7.590000000000003;251.65;2000-09-05T00:00:00;dd.mm.yyyy;05.09.2000;"{""coordinates"": [7.586073391288158, 47.560545082840065], ""type"": ""Point""}";2611097;1267770;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1753.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1753.pdf;
2112;Bohrungen verrohrt (ø < 200mm);47.573995141183346,7.562749404022479;9450;BS;1;T;1853;;1853;0;2001;Flughafenstr.;225;266.33;233.83;Meletta-Schichten;232.33;;0;;-;0;;;266.33;0;114;266.43;232.33;1;18.69999999999999;247.63;2001-11-26T00:00:00;dd.mm.yyyy;26.11.2001;"{""coordinates"": [7.562749404022479, 47.573995141183346], ""type"": ""Point""}";2609340;1269262;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1853.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1853.pdf;
2115;Bohrungen verrohrt (ø < 200mm);47.56034726610816,7.585966549721271;9522;BS;1;T;1873;;1873;0;2004;Petersgasse;36+38;256.34;250.69;Meletta-Schichten;249.64;;0;;-;0;;;256.34;0;114;256.74;249.64;1;4.599999999999966;251.74;2004-03-02T00:00:00;dd.mm.yyyy;02.03.2004;"{""coordinates"": [7.585966549721271, 47.56034726610816], ""type"": ""Point""}";2611089;1267748;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1873.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1873.pdf;
2118;Bohrungen verrohrt (kassiert);47.57650968706158,7.579163494113934;9749;BS;1;T;1954;;1954;0;2005;Hüningerstr.;;256.92;236.12;Meletta-Schichten;235.22;2014-07-02;0;203;kassiert;0;;;256.92;0;114;256.92;235.22;1;12.500000000000028;244.42;2005-12-19T00:00:00;dd.mm.yyyy;19.12.2005;"{""coordinates"": [7.579163494113934, 47.57650968706158], ""type"": ""Point""}";2610574;1269544;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1954.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1954.pdf;
2124;Bohrungen verrohrt (kassiert);47.57634988904101,7.578773516036663;9751;BS;1;T;1956;;1956;0;2005;Hüningerstr.;;256.24;237.54;Meletta-Schichten;236.74;;0;203;kassiert;0;;;256.24;0;114;256.24;236.74;1;12.0;244.24;2005-12-21T00:00:00;dd.mm.yyyy;21.12.2005;"{""coordinates"": [7.578773516036663, 47.57634988904101], ""type"": ""Point""}";2610545;1269526;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_1956.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1956.pdf;
2130;Sondierbohrung;47.57614531949278,7.578067631498182;9978;BS;1;T;1959;;1959;0;2006;;;256.19;238.19;Meletta-Schichten;234.69;;0;;-;0;;;256.19;0;;;;1;11.719999999999999;244.47;2006-02-01T00:00:00;dd.mm.yyyy;01.02.2006;"{""coordinates"": [7.578067631498182, 47.57614531949278], ""type"": ""Point""}";2610492;1269503;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1959.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1959.pdf;
2139;Sondierbohrung;47.574161447425645,7.578708233782139;10213;BS;1;T;1974;;1974;0;2006;Hüningerstr.;;;;;;;0;;-;0;;;256.0;0;;;;0;;;;;;"{""coordinates"": [7.578708233782139, 47.574161447425645], ""type"": ""Point""}";2610540;1269283;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1974.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1974.pdf;
2166;Bohrungen verrohrt (kassiert);47.57642974431476,7.578105189898697;10195;BS;1;T;2925;;2925;0;2006;;;246.5;237.5;Meletta-Schichten;236.5;;0;203;kassiert;0;;;246.5;0;600;246.5;235.5;1;1.5;245;2006-12-15T00:00:00;dd.mm.yyyy;15.12.2006;"{""coordinates"": [7.578105189898697, 47.57642974431476], ""type"": ""Point""}";2610495;1269535;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2925.pdf;;
2169;Sondierbohrung;47.564075881778614,7.5817778667803175;10005;BS;1;T;2929;;2929;0;2006;Spitalstrasse;37;258.1;243.3;Meletta-Schichten;242.1;;0;;-;0;;;258.1;0;;;;1;13.120000000000033;244.98;2006-08-08T00:00:00;dd.mm.yyyy;08.08.2006;"{""coordinates"": [7.581777866780318, 47.564075881778614], ""type"": ""Point""}";2610773;1268162;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2929.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2929.pdf;
2175;Sondierbohrung;47.56290715936482,7.581402682922995;10007;BS;1;T;2931;;2931;0;2006;Schanzenstrasse;46;258.7;;;245.4;;0;;-;0;;;258.7;0;;;;1;12.129999999999995;246.57;2006-08-16T00:00:00;dd.mm.yyyy;16.08.2006;"{""coordinates"": [7.581402682922995, 47.56290715936482], ""type"": ""Point""}";2610745;1268032;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2931.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2931.pdf;
2178;Bohrungen verrohrt (kassiert);47.563473288907794,7.5817895398394635;10008;BS;1;T;2932;;2932;0;2006;Spitalstrasse;33;258.74;244.04;Meletta-Schichten;242.74;2010-01-01;0;203;kassiert;0;;;258.74;0;114;258.74;243.24;1;12.450000000000017;246.29;2006-08-16T00:00:00;dd.mm.yyyy;16.08.2006;"{""coordinates"": [7.581789539839463, 47.563473288907794], ""type"": ""Point""}";2610774;1268095;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2932.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2932.pdf;
2193;Bohrungen verrohrt (ø < 200mm);47.56031285518902,7.586152206126322;9982;BS;1;T;2965;;2965;0;2007;Petersgasse;36+38;259;250.55;Meletta-Schichten;249.75;;0;;-;0;;;259.0;0;114;;;1;7.509999999999991;251.49;2007-02-15T00:00:00;dd.mm.yyyy;15.02.2007;"{""coordinates"": [7.586152206126322, 47.56031285518902], ""type"": ""Point""}";2611103;1267744;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2965.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2965.pdf;
2199;Sondierbohrung;47.5743972573114,7.577054190145224;10567;BS;1;T;2983;;2983;0;2007;;;257.8;236.25;Meletta-Schichten;231.8;;0;;-;0;;;0.0;0;;;;1;;245.12;2007-04-04T00:00:00;dd.mm.yyyy;04.04.2007;"{""coordinates"": [7.577054190145224, 47.5743972573114], ""type"": ""Point""}";2610416;1269309;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2983.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2983.pdf;
2208;Bohrungen verrohrt (ø < 200mm);47.57396000219485,7.5756682029712845;10570;BS;1;T;2986;;2986;0;2007;;;258;237.7;Meletta-Schichten;232.45;;0;;-;0;;;0.0;0;114;257.7;236;1;;245.3;2007-04-16T00:00:00;dd.mm.yyyy;16.04.2007;"{""coordinates"": [7.575668202971285, 47.57396000219485], ""type"": ""Point""}";2610312;1269260;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2986.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2986.pdf;
2238;Bohrungen verrohrt (kassiert);47.57512778638443,7.567333980531658;6347;BS;1;T;3121;;3121;0;1967;Schlachthofstr.;;261.1;;;245.2;;0;203;kassiert;0;;;261.1;0;;;;1;15.380000000000024;245.72;1967-04-27T00:00:00;dd.mm.yyyy;27.04.1967;"{""coordinates"": [7.567333980531658, 47.57512778638443], ""type"": ""Point""}";2609684;1269389;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3121.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3121.pdf;
2271;Bohrungen verrohrt (kassiert);47.57317247481752,7.577829952479296;6115;BS;1;T;3170;;3170;0;1969;Hüningerstr.;;256.46;236.01;Meletta-Schichten;234.36;;0;203;kassiert;0;;;256.46;0;;;;1;10.599999999999966;245.86;1969-04-25T00:00:00;dd.mm.yyyy;25.04.1969;"{""coordinates"": [7.577829952479296, 47.57317247481752], ""type"": ""Point""}";2610475;1269172;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3170.pdf;;
2277;Bohrungen verrohrt (kassiert);47.573426586537956,7.578548020385543;6171;BS;1;T;3172;;3172;0;1969;Hüningerstr.;;256.01;237.01;Meletta-Schichten;235.01;;0;203;kassiert;0;;;256.01;0;;;;1;11.149999999999977;244.86;1969-05-29T00:00:00;dd.mm.yyyy;29.05.1969;"{""coordinates"": [7.578548020385543, 47.573426586537956], ""type"": ""Point""}";2610529;1269201;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3172.pdf;;
2280;Bohrungen verrohrt (kassiert);47.5736531645678,7.57927319944079;6168;BS;1;T;3173;;3173;0;1969;Hüningerstr.;;256.93;239.03;Meletta-Schichten;236.93;;0;203;kassiert;0;;;256.93;0;;;;0;;;;;;"{""coordinates"": [7.57927319944079, 47.5736531645678], ""type"": ""Point""}";2610583;1269226;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3173.pdf;;
2286;Bohrungen verrohrt (kassiert);47.5757602152026,7.576854505417687;6160;BS;1;T;3175;;3175;0;1969;Kohlenstr.;;257.06;;;238.56;;0;203;kassiert;0;;;257.06;0;;;;1;11.5;245.56;1969-08-20T00:00:00;dd.mm.yyyy;20.08.1969;"{""coordinates"": [7.576854505417687, 47.5757602152026], ""type"": ""Point""}";2610401;1269460;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3175.pdf;;
2292;Bohrungen verrohrt (kassiert);47.56843822423184,7.573909200629954;5806;BS;1;T;3193;;3193;0;1969;Entenweidstr. / Gasstr.;68;260.7;;;239.7;;0;203;kassiert;0;;;258.0;0;;;;1;10.300000000000011;247.7;1969-10-22T00:00:00;dd.mm.yyyy;22.10.1969;"{""coordinates"": [7.573909200629954, 47.56843822423184], ""type"": ""Point""}";2610180;1268646;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3193.pdf;;
